"ISSUEdtm","TARGETdtm","Power","CloudCover","U10","V10","T2","SurfaceRad"
2012-05-11 12:00:00,2012-05-12 01:00:00,0.561602564,1,3.485490799,-0.57094574,283.1557617,437.669305555556
2012-05-11 12:00:00,2012-05-12 02:00:00,0.609423077,0.997314453,4.132758141,-0.867444992,283.9396973,454.209722222222
2012-05-11 12:00:00,2012-05-12 03:00:00,0.515064103,0.914520264,4.739678383,-1.130844116,284.2822266,470.752222222222
2012-05-11 12:00:00,2012-05-12 04:00:00,0.482179487,0.221801758,5.375556946,-1.193268776,284.4208984,472.109444444444
2012-05-11 12:00:00,2012-05-12 05:00:00,0.3975,0.009338379,5.812783241,-0.983736992,284.2050781,416.579166666667
2012-05-11 12:00:00,2012-05-12 06:00:00,0.186602564,0,5.646651268,-0.842225075,283.3027344,261.499166666667
2012-05-11 12:00:00,2012-05-12 07:00:00,0.02724359,0,4.966711998,-0.490221024,281.6071777,78.7636111111111
2012-05-11 12:00:00,2012-05-12 08:00:00,0.000897436,0.011001587,4.731949806,-0.219669342,280.3588867,0.305833333333333
2012-05-11 12:00:00,2012-05-12 09:00:00,0,0.008239746,4.501946449,-0.003988266,279.7441406,0
2012-05-11 12:00:00,2012-05-12 10:00:00,0,0.015670776,4.401501656,-0.098155975,279.5388184,0
2012-05-11 12:00:00,2012-05-12 11:00:00,0,0.004821777,4.38507843,-0.359550476,279.2182617,0
2012-05-11 12:00:00,2012-05-12 12:00:00,0,0.001922607,4.261146545,-0.502692223,278.8225098,0
2012-05-11 12:00:00,2012-05-12 13:00:00,0,0,4.042464256,-0.71709919,278.4494629,0
2012-05-11 12:00:00,2012-05-12 14:00:00,0,0.043334961,3.96799469,-1.040377617,278.0563965,0
2012-05-11 12:00:00,2012-05-12 15:00:00,0,0.12701416,4.106149673,-1.266148567,277.895752,0
2012-05-11 12:00:00,2012-05-12 16:00:00,0,0.255554199,4.072504044,-1.469409943,277.8325195,0
2012-05-11 12:00:00,2012-05-12 17:00:00,0,0.362670898,3.678596497,-1.602045059,277.5854492,0
2012-05-11 12:00:00,2012-05-12 18:00:00,0,0.656677246,3.346117973,-2.168791771,277.3066406,0
2012-05-11 12:00:00,2012-05-12 19:00:00,0,0.83303833,3.724714279,-2.435050011,277.6467285,0
2012-05-11 12:00:00,2012-05-12 20:00:00,0,0.980987549,4.231395721,-2.366388321,278.0463867,0
2012-05-11 12:00:00,2012-05-12 21:00:00,0.000384615,0.967468262,4.284029961,-2.413089752,278.260498,0.142222222222222
2012-05-11 12:00:00,2012-05-12 22:00:00,0.051474359,0.948883057,4.559093475,-2.398843765,278.5983887,23.4769444444444
2012-05-11 12:00:00,2012-05-12 23:00:00,0.228846154,0.971588135,6.45066452,-1.330283165,279.2946777,60.9894444444444
2012-05-12 12:00:00,2012-05-13 00:00:00,0.694038462,1,8.175926208,0.466374159,280.659668,179.188055555556
2012-05-12 12:00:00,2012-05-13 01:00:00,0.803333333,0.848042011,7.675709724,0.401791573,281.7814941,203.988480902778
2012-05-12 12:00:00,2012-05-13 02:00:00,0.792307692,0.521300614,7.259745598,0.494200528,282.013916,228.78890625
2012-05-12 12:00:00,2012-05-13 03:00:00,0.329358974,0.547245383,7.425375938,1.995271683,282.729248,379.3275
2012-05-12 12:00:00,2012-05-13 04:00:00,0.19,0.380605996,6.935822487,2.611268997,283.0061035,373.136388888889
2012-05-12 12:00:00,2012-05-13 05:00:00,0.316410256,0.159239173,5.617611885,2.446546555,282.7229004,292.353611111111
2012-05-12 12:00:00,2012-05-13 06:00:00,0.049487179,0.034133911,4.627596855,1.696183205,282.296875,248.485277777778
2012-05-12 12:00:00,2012-05-13 07:00:00,0.013846154,0,3.332348824,0.963197947,280.5568848,74.0280555555556
2012-05-12 12:00:00,2012-05-13 08:00:00,0.000705128,0,2.936754227,0.56537652,278.8740234,0.0505555555555556
2012-05-12 12:00:00,2012-05-13 09:00:00,0,0,2.564885139,0.135353029,277.7668457,0
2012-05-12 12:00:00,2012-05-13 10:00:00,0,0,2.328108788,-0.193429411,276.7834473,0
2012-05-12 12:00:00,2012-05-13 11:00:00,0,0,2.294024467,-0.197697699,275.9399414,0.0580555555555556
2012-05-12 12:00:00,2012-05-13 12:00:00,0,0,2.315652847,0.008352399,275.2062988,0
2012-05-12 12:00:00,2012-05-13 13:00:00,0,0,2.369530678,0.155643702,274.6437988,0
2012-05-12 12:00:00,2012-05-13 14:00:00,0,0,2.351944923,0.190852642,274.1298828,0
2012-05-12 12:00:00,2012-05-13 15:00:00,0,0,2.256608963,0.303236902,273.6989746,0
2012-05-12 12:00:00,2012-05-13 16:00:00,0,0,2.089431763,0.4373914,273.434082,0
2012-05-12 12:00:00,2012-05-13 17:00:00,0,0,1.889330864,0.444768906,273.3408203,0
2012-05-12 12:00:00,2012-05-13 18:00:00,0,0,1.772657394,0.155628204,273.0288086,0
2012-05-12 12:00:00,2012-05-13 19:00:00,0,0,1.738157272,-0.143433571,272.255127,0
2012-05-12 12:00:00,2012-05-13 20:00:00,0,0,1.929986954,-0.263041496,271.5551758,0
2012-05-12 12:00:00,2012-05-13 21:00:00,0.001025641,0,1.64511013,-0.335219383,271.9226074,0.0216666666666667
2012-05-12 12:00:00,2012-05-13 22:00:00,0.163269231,0,1.147130966,-0.372068405,274.3764648,82.1194444444444
2012-05-12 12:00:00,2012-05-13 23:00:00,0.423974359,0.001678467,0.748703003,-0.16617173,278.3369141,262.051388888889
2012-05-13 12:00:00,2012-05-14 00:00:00,0.689358974,0,0.701165199,0.884437621,280.6967773,424.550277777778
2012-05-13 12:00:00,2012-05-14 01:00:00,0.792051282,0.008331299,-0.939632416,3.167533875,281.8503418,514.525
2012-05-13 12:00:00,2012-05-14 02:00:00,0.772115385,0.000976563,-0.724965096,2.974118233,282.9821777,604.499722222222
2012-05-13 12:00:00,2012-05-14 03:00:00,0.703205128,0,-0.540438652,3.034651756,283.7319336,600.890555555556
2012-05-13 12:00:00,2012-05-14 04:00:00,0.573653846,0.006744385,-0.400931358,2.951001167,284.1264648,537.4225
2012-05-13 12:00:00,2012-05-14 05:00:00,0.316474359,0.026733398,-0.497928619,2.736399651,284.1296387,412.171944444444
2012-05-13 12:00:00,2012-05-14 06:00:00,0.062884615,0.00604248,-0.819221497,2.445048332,283.3132324,250.471666666667
2012-05-13 12:00:00,2012-05-14 07:00:00,0.029487179,0.031677246,-1.026477814,2.20417881,280.2902832,65.8244444444444
2012-05-13 12:00:00,2012-05-14 08:00:00,0.000769231,0.014678955,-0.853409767,2.152623177,278.873291,0
2012-05-13 12:00:00,2012-05-14 09:00:00,0,0,-0.233429909,2.375463486,277.4299316,0
2012-05-13 12:00:00,2012-05-14 10:00:00,0,0.010986328,0.190970421,2.196427345,276.465332,0
2012-05-13 12:00:00,2012-05-14 11:00:00,0,0,0.431997299,2.047502518,275.59375,0.0116666666666667
2012-05-13 12:00:00,2012-05-14 12:00:00,0,0,0.68988514,1.922528267,274.8862305,0
2012-05-13 12:00:00,2012-05-14 13:00:00,0,0,1.123922348,1.644845009,274.4338379,0
2012-05-13 12:00:00,2012-05-14 14:00:00,0,0,1.259026527,1.194617271,274.4382324,0
2012-05-13 12:00:00,2012-05-14 15:00:00,0,0,1.216647148,1.233165741,273.8881836,0
2012-05-13 12:00:00,2012-05-14 16:00:00,0,0,1.193879128,1.329079628,273.4760742,0
2012-05-13 12:00:00,2012-05-14 17:00:00,0,0,1.15192318,1.289058685,273.4506836,0
2012-05-13 12:00:00,2012-05-14 18:00:00,0,0,1.057723999,1.196895599,273.7890625,0
2012-05-13 12:00:00,2012-05-14 19:00:00,0,0,0.915115356,1.323142052,273.5666504,0
2012-05-13 12:00:00,2012-05-14 20:00:00,0,0.010009766,0.837988854,1.48759079,273.3532715,0
2012-05-13 12:00:00,2012-05-14 21:00:00,0.001025641,0.010009766,0.791928291,1.575519562,273.199707,0
2012-05-13 12:00:00,2012-05-14 22:00:00,0.032115385,0,0.715776444,0.917439461,275.0769043,77.6666666666667
2012-05-13 12:00:00,2012-05-14 23:00:00,0.301474359,0.003356934,0.574520707,0.390101373,278.9416504,253.464444444444
2012-05-14 12:00:00,2012-05-15 00:00:00,0.646858974,0.00769043,0.639727831,0.528128982,282.0639648,412.158888888889
2012-05-14 12:00:00,2012-05-15 01:00:00,0.748205128,0.019989014,0.390827,0.911953509,283.5681152,500.520555555556
2012-05-14 12:00:00,2012-05-15 02:00:00,0.746153846,0.019989014,0.318229854,0.469804227,284.9260254,588.882222222222
2012-05-14 12:00:00,2012-05-15 03:00:00,0.710064103,0.01965332,0.545254707,-0.063474298,285.8041992,588.288888888889
2012-05-14 12:00:00,2012-05-15 04:00:00,0.347564103,0.071777344,0.970907211,-0.261028349,286.300293,527.515555555556
2012-05-14 12:00:00,2012-05-15 05:00:00,0.308974359,0.59085083,1.154058456,0.060622215,286.4484863,395.593333333333
2012-05-14 12:00:00,2012-05-15 06:00:00,0.169102564,0.331573486,1.351521492,-1.153225899,285.8273926,214.586111111111
2012-05-14 12:00:00,2012-05-15 07:00:00,0.022115385,0.185775757,1.942878723,-1.087988853,283.1330566,62.8744444444444
2012-05-14 12:00:00,2012-05-15 08:00:00,0.000512821,0.287780762,1.685854912,-0.04654789,281.045166,0
2012-05-14 12:00:00,2012-05-15 09:00:00,0,0.290039063,1.363942146,0.584039688,280.0036621,0
2012-05-14 12:00:00,2012-05-15 10:00:00,0,0.212799072,0.718747139,1.278363228,279.8964844,0
2012-05-14 12:00:00,2012-05-15 11:00:00,0,0.184570313,-0.153782845,1.990917206,278.8469238,0.0358333333333333
2012-05-14 12:00:00,2012-05-15 12:00:00,0,0.127227783,-0.360636711,2.020927429,278.0705566,0
2012-05-14 12:00:00,2012-05-15 13:00:00,0,0.080413818,-0.412281036,2.142650604,277.3840332,0
2012-05-14 12:00:00,2012-05-15 14:00:00,0,0.032409668,-0.377552986,2.212572098,276.6152344,0
2012-05-14 12:00:00,2012-05-15 15:00:00,0,0.007324219,-0.303525925,2.191609383,276.1403809,0
2012-05-14 12:00:00,2012-05-15 16:00:00,0,0.020965576,-0.260415077,2.144534111,275.8320312,0
2012-05-14 12:00:00,2012-05-15 17:00:00,0,0.02331543,-0.208776474,2.080822945,275.6557617,0
2012-05-14 12:00:00,2012-05-15 18:00:00,0,0.027313232,-0.198072434,2.22736454,275.0917969,0
2012-05-14 12:00:00,2012-05-15 19:00:00,0,0.099517822,-0.308052063,2.306324959,274.657959,0
2012-05-14 12:00:00,2012-05-15 20:00:00,0,0.096740723,-0.385574341,2.138001442,274.7912598,0
2012-05-14 12:00:00,2012-05-15 21:00:00,0.000897436,0.063842773,-0.389751434,2.215315819,274.5168457,0
2012-05-14 12:00:00,2012-05-15 22:00:00,0.041474359,0.016906738,-0.175050736,1.793609619,277.3547363,75.9213888888889
2012-05-14 12:00:00,2012-05-15 23:00:00,0.306089744,0.014923096,-0.065590858,1.216902733,280.4445801,251.817777777778
2012-05-15 12:00:00,2012-05-16 00:00:00,0.64974359,0,0.108453751,0.65642643,282.9250488,410.891944444444
2012-05-15 12:00:00,2012-05-16 01:00:00,0.497948718,0,-0.459264755,0.587697983,284.0107422,500.031527777778
2012-05-15 12:00:00,2012-05-16 02:00:00,0.624871795,0.019989014,0.02560997,-0.182044983,285.1330566,589.171111111111
2012-05-15 12:00:00,2012-05-16 03:00:00,0.482307692,0.023635864,0.482963562,-0.589668274,285.8666992,584.025
2012-05-15 12:00:00,2012-05-16 04:00:00,0.461538462,0.027694702,0.921794891,-0.73256588,286.2509766,522.326666666667
2012-05-15 12:00:00,2012-05-16 05:00:00,0.383910256,0.024200439,1.275484085,-1.047401428,286.2961426,397.329722222222
2012-05-15 12:00:00,2012-05-16 06:00:00,0.175705128,0.015716553,1.076062202,-1.170919418,285.6782227,227.526666666667
2012-05-15 12:00:00,2012-05-16 07:00:00,0.024294872,0.007492065,1.778487206,-1.850390434,281.3823242,68.2819444444444
2012-05-15 12:00:00,2012-05-16 08:00:00,0.000769231,0.000961304,2.369855881,-1.440597534,279.2866211,0
2012-05-15 12:00:00,2012-05-16 09:00:00,0,0.001922607,2.542738914,-0.915124893,278.2272949,0
2012-05-15 12:00:00,2012-05-16 10:00:00,0,0.002685547,2.276054382,-0.374939919,278.2209473,0
2012-05-15 12:00:00,2012-05-16 11:00:00,0,0,1.49620533,0.287038803,278.689209,0
2012-05-15 12:00:00,2012-05-16 12:00:00,0,0,0.297003746,0.91510582,277.8041992,0
2012-05-15 12:00:00,2012-05-16 13:00:00,0,0.008331299,-0.031070709,0.995767593,277.0339355,0
2012-05-15 12:00:00,2012-05-16 14:00:00,0,0.023025513,-0.072723389,1.037863731,276.2431641,0
2012-05-15 12:00:00,2012-05-16 15:00:00,0,0.000961304,-0.114976883,1.070029259,275.4633789,0
2012-05-15 12:00:00,2012-05-16 16:00:00,0,0.035705566,-0.16371727,0.916955948,274.9606934,0
2012-05-15 12:00:00,2012-05-16 17:00:00,0,0.042160034,-0.234275818,0.779051781,274.4189453,0
2012-05-15 12:00:00,2012-05-16 18:00:00,0,0.102905273,-0.204467773,0.739592552,274.6132812,0
2012-05-15 12:00:00,2012-05-16 19:00:00,0,0.147262573,-0.241597176,0.66729641,274.723877,0
2012-05-15 12:00:00,2012-05-16 20:00:00,0,0.104980469,-0.252340317,0.714039803,274.8227539,0
2012-05-15 12:00:00,2012-05-16 21:00:00,0.000192308,0.023361206,-0.143099785,0.739736557,274.5625,0
2012-05-15 12:00:00,2012-05-16 22:00:00,0.012628205,0,-0.080580711,0.427355766,276.1882324,72.6458333333333
2012-05-15 12:00:00,2012-05-16 23:00:00,0.060641026,0,-0.03063488,0.217646599,280.2470703,246.446944444444
2012-05-16 12:00:00,2012-05-17 00:00:00,0.172692308,0.005355835,0.246013641,-0.34321785,283.0773926,406.998888888889
2012-05-16 12:00:00,2012-05-17 01:00:00,0.653269231,0,0.55145359,-0.762326241,283.8996582,494.593333333333
2012-05-16 12:00:00,2012-05-17 02:00:00,0.726153846,0,1.417092323,-1.234578133,285.3288574,582.187777777778
2012-05-16 12:00:00,2012-05-17 03:00:00,0.649679487,0,1.697616577,-1.145526886,286.1989746,580.500833333333
2012-05-16 12:00:00,2012-05-17 04:00:00,0.509679487,0.004333496,1.364349365,-1.039888382,286.5825195,517.895833333333
2012-05-16 12:00:00,2012-05-17 05:00:00,0.353333333,0.005050659,0.782624245,-1.043351173,286.5744629,400.055
2012-05-16 12:00:00,2012-05-17 06:00:00,0.169871795,0.013397217,0.033750534,-1.022156715,286.0075684,239.759722222222
2012-05-16 12:00:00,2012-05-17 07:00:00,0.030384615,0.042785645,-0.53491497,-2.051913261,282.7023926,65.4269444444444
2012-05-16 12:00:00,2012-05-17 08:00:00,0.000769231,0.044769287,0.181190491,-2.668017387,279.9006348,0
2012-05-16 12:00:00,2012-05-17 09:00:00,0,0.520111084,1.015423775,-2.182518005,278.5332031,0
2012-05-16 12:00:00,2012-05-17 10:00:00,0,0.459503174,1.207484245,-1.780608177,277.9765625,0
2012-05-16 12:00:00,2012-05-17 11:00:00,0,0.563232422,1.021812439,-1.192549706,277.6767578,0.0625
2012-05-16 12:00:00,2012-05-17 12:00:00,0,0.83404541,0.698669434,-0.49445343,277.9482422,0
2012-05-16 12:00:00,2012-05-17 13:00:00,0,0.691345215,0.476545334,-0.148532867,277.7839355,0
2012-05-16 12:00:00,2012-05-17 14:00:00,0,0.283721924,0.37948513,0.07404232,277.3410645,0
2012-05-16 12:00:00,2012-05-17 15:00:00,0,0.004669189,0.280463219,0.06763649,276.9335938,0
2012-05-16 12:00:00,2012-05-17 16:00:00,0,0,0.241364479,-0.032836914,276.479248,0
2012-05-16 12:00:00,2012-05-17 17:00:00,0,0,0.333527565,-0.064005852,276.0175781,0
2012-05-16 12:00:00,2012-05-17 18:00:00,0,0,0.554853439,-0.438167572,275.6237793,0
2012-05-16 12:00:00,2012-05-17 19:00:00,0,0,0.805710793,-0.922846794,274.9638672,0
2012-05-16 12:00:00,2012-05-17 20:00:00,0,0,1.037054062,-1.057621956,274.5471191,0
2012-05-16 12:00:00,2012-05-17 21:00:00,0.000641026,0.002685547,1.118108749,-1.20267868,273.9958496,0.0116666666666667
2012-05-16 12:00:00,2012-05-17 22:00:00,0.036730769,0.01272583,1.482714653,-1.022489548,276.5739746,71.7805555555556
2012-05-16 12:00:00,2012-05-17 23:00:00,0.277820513,0,1.30711937,-1.031867027,280.604248,248.141666666667
2012-05-17 12:00:00,2012-05-18 00:00:00,0.661346154,0,1.756966591,-1.48611927,283.6157227,408.187222222222
2012-05-17 12:00:00,2012-05-18 01:00:00,0.737948718,0,2.043845177,-1.543747902,284.8312988,497.796805555556
2012-05-17 12:00:00,2012-05-18 02:00:00,0.737692308,0,2.822335243,-1.69367218,286.3508301,587.406388888889
2012-05-17 12:00:00,2012-05-18 03:00:00,0.68775641,0,3.398742676,-1.693548203,287.2165527,585.321388888889
2012-05-17 12:00:00,2012-05-18 04:00:00,0.566217949,0,3.826532364,-1.517695427,287.4509277,521.999444444444
2012-05-17 12:00:00,2012-05-18 05:00:00,0.391666667,0,3.912361145,-1.134661674,286.9926758,402.849444444444
2012-05-17 12:00:00,2012-05-18 06:00:00,0.181474359,0.000976563,3.116439819,-0.799033165,285.7751465,240.662777777778
2012-05-17 12:00:00,2012-05-18 07:00:00,0.029230769,0.175384522,2.155237198,-0.70742321,282.107666,64.8383333333333
2012-05-17 12:00:00,2012-05-18 08:00:00,0.000576923,0.841278076,2.220972061,-0.932869911,279.630127,32.4191666666667
2012-05-17 12:00:00,2012-05-18 09:00:00,0,0.959991455,2.026669502,-0.963932991,278.8508301,0
2012-05-17 12:00:00,2012-05-18 10:00:00,0,0.772521973,1.800640106,-0.805430412,278.713623,0
2012-05-17 12:00:00,2012-05-18 11:00:00,0,0.121643066,1.756917953,-0.898160934,277.8457031,0
2012-05-17 12:00:00,2012-05-18 12:00:00,0,0,1.891331673,-0.918910027,276.776123,0
2012-05-17 12:00:00,2012-05-18 13:00:00,0,0,2.007043839,-0.617519379,276.1970215,0
2012-05-17 12:00:00,2012-05-18 14:00:00,0,0,2.046794891,-0.452244759,275.8908691,0
2012-05-17 12:00:00,2012-05-18 15:00:00,0,0,2.058925629,-0.285817146,275.5837402,0
2012-05-17 12:00:00,2012-05-18 16:00:00,0,0.444732666,2.015587807,-0.149009705,275.1940918,0
2012-05-17 12:00:00,2012-05-18 17:00:00,0,0.415802002,1.78455162,0.172086716,275.4421387,0
2012-05-17 12:00:00,2012-05-18 18:00:00,0,0.968353272,1.572198868,0.478421211,275.7563477,0
2012-05-17 12:00:00,2012-05-18 19:00:00,0,1,1.127038956,0.725903511,275.0854492,0
2012-05-17 12:00:00,2012-05-18 20:00:00,0,1,0.554235458,1.085051537,274.7307129,0
2012-05-17 12:00:00,2012-05-18 21:00:00,0.001153846,0.994673133,0.370296478,0.919908524,274.6159668,0
2012-05-17 12:00:00,2012-05-18 22:00:00,0.046282051,0.997317135,0.300584793,0.30759716,275.8046875,54.5325
2012-05-17 12:00:00,2012-05-18 23:00:00,0.253141026,0.985322118,0.27256012,0.024969101,279.0205078,209.11
2012-05-18 12:00:00,2012-05-19 00:00:00,0.631410256,0.964342773,0.594997704,-0.307339668,282.0170898,336.245
2012-05-18 12:00:00,2012-05-19 01:00:00,0.687115385,0.586152256,1.220021248,-0.54645443,284.440918,444.152638888889
2012-05-18 12:00:00,2012-05-19 02:00:00,0.636538462,0.887207031,2.161348343,-0.366019249,286.7783203,552.060277777778
2012-05-18 12:00:00,2012-05-19 03:00:00,0.553589744,0.950242937,3.038432121,-0.054585457,288.0783691,540.378888888889
2012-05-18 12:00:00,2012-05-19 04:00:00,0.505448718,0.008331299,3.817940712,0.338167191,288.3408203,488.549444444444
2012-05-18 12:00:00,2012-05-19 05:00:00,0.380769231,0.026031494,3.944459915,0.589129448,287.8669434,387.767222222222
2012-05-18 12:00:00,2012-05-19 06:00:00,0.172628205,0.152679443,3.041318893,0.281365395,286.526123,229.798888888889
2012-05-18 12:00:00,2012-05-19 07:00:00,0.026025641,0.036132813,2.318138123,0.219244003,282.9985352,60.5091666666667
2012-05-18 12:00:00,2012-05-19 08:00:00,0.000448718,0.062988281,2.294239998,0.429397583,280.5275879,0
2012-05-18 12:00:00,2012-05-19 09:00:00,0,0.018707275,2.47674942,0.648125649,278.8759766,0
2012-05-18 12:00:00,2012-05-19 10:00:00,0,0,2.119120598,0.929848492,278.3063965,0
2012-05-18 12:00:00,2012-05-19 11:00:00,0,0,0.957228661,1.468452454,278.4655762,0
2012-05-18 12:00:00,2012-05-19 12:00:00,0,0.009216309,-0.09113121,1.706019402,277.092041,0
2012-05-18 12:00:00,2012-05-19 13:00:00,0,0.051116943,-0.470849991,1.999678612,276.0351562,0
2012-05-18 12:00:00,2012-05-19 14:00:00,0,0.031311035,-0.340037346,2.057283401,275.7333984,0
2012-05-18 12:00:00,2012-05-19 15:00:00,0,0.043762207,-0.498256683,2.11265564,275.3291016,0
2012-05-18 12:00:00,2012-05-19 16:00:00,0,0.200012207,-0.645548821,2.118618965,275.2609863,0
2012-05-18 12:00:00,2012-05-19 17:00:00,0,0.373260498,-0.654705048,2.042699814,275.5644531,0
2012-05-18 12:00:00,2012-05-19 18:00:00,0,0.653625488,-0.621728897,1.839849472,276.3967285,0
2012-05-18 12:00:00,2012-05-19 19:00:00,0,0.804046631,-0.554966927,1.657366753,276.9658203,0
2012-05-18 12:00:00,2012-05-19 20:00:00,0,0.928710938,-0.387895584,1.375006676,277.7504883,0
2012-05-18 12:00:00,2012-05-19 21:00:00,0.000128205,0.952880859,-0.314679146,1.311771393,277.918457,0
2012-05-18 12:00:00,2012-05-19 22:00:00,0.025897436,0.910186768,-0.084544182,1.234572411,279.1591797,27.9333333333333
2012-05-18 12:00:00,2012-05-19 23:00:00,0.254294872,0.863830566,-0.159135819,0.499522209,281.0646973,109.434166666667
2012-05-19 12:00:00,2012-05-20 00:00:00,0.567371795,0.876495361,-0.410420418,-0.647406578,282.5495605,251.525833333333
2012-05-19 12:00:00,2012-05-20 01:00:00,0.36974359,0.949539185,-0.518186569,0.053313255,283.7553711,345.719027777778
2012-05-19 12:00:00,2012-05-20 02:00:00,0.397115385,0.613769531,-0.102215767,-0.139955521,284.7636719,439.912222222222
2012-05-19 12:00:00,2012-05-20 03:00:00,0.624679487,0.441253662,0.143133164,-0.521504402,285.4675293,461.368888888889
2012-05-19 12:00:00,2012-05-20 04:00:00,0.559102564,0.079864502,0.340789795,-0.855942726,286.0134277,455.090555555556
2012-05-19 12:00:00,2012-05-20 05:00:00,0.381602564,0.045089722,0.502560616,-1.0776577,286.0849609,380.415555555556
2012-05-19 12:00:00,2012-05-20 06:00:00,0.170705128,0.016067505,0.356736183,-0.930181503,285.6037598,227.2425
2012-05-19 12:00:00,2012-05-20 07:00:00,0.022948718,0.065185547,0.238406181,-1.401171684,284.427002,59.6525
2012-05-19 12:00:00,2012-05-20 08:00:00,0.000576923,0.01776123,0.79094696,-1.137938499,283.1828613,0
2012-05-19 12:00:00,2012-05-20 09:00:00,0,0.001678467,1.653453827,-0.564576149,280.505127,0
2012-05-19 12:00:00,2012-05-20 10:00:00,0,0,1.898270607,-0.180634499,278.8271484,0
2012-05-19 12:00:00,2012-05-20 11:00:00,0,0.004669189,0.751636505,-0.182538033,278.3383789,0
2012-05-19 12:00:00,2012-05-20 12:00:00,0,0.025436401,-0.169648171,0.133299828,276.1704102,0
2012-05-19 12:00:00,2012-05-20 13:00:00,0,0.039459229,-0.796405792,0.062904358,275.3496094,0
2012-05-19 12:00:00,2012-05-20 14:00:00,0,0.012695313,-0.725399971,0.172037125,275.3327637,0
2012-05-19 12:00:00,2012-05-20 15:00:00,0,0.071533203,-0.528722763,0.070966721,275.6352539,0
2012-05-19 12:00:00,2012-05-20 16:00:00,0,0.07321167,-0.326780319,0.000329018,275.484375,0
2012-05-19 12:00:00,2012-05-20 17:00:00,0,0.270690918,-0.203752518,-0.060529709,275.3010254,0
2012-05-19 12:00:00,2012-05-20 18:00:00,0,0.904571533,-0.14114666,-0.213672638,274.53125,0
2012-05-19 12:00:00,2012-05-20 19:00:00,0,0.997314453,-0.209139824,-0.366765022,274.0583496,0
2012-05-19 12:00:00,2012-05-20 20:00:00,0,0.726837158,0.030929565,-0.261754036,274.901123,0
2012-05-19 12:00:00,2012-05-20 21:00:00,0.000128205,0.635772705,0.095974922,-0.378556252,275.1472168,0
2012-05-19 12:00:00,2012-05-20 22:00:00,0.014487179,0.649169922,0.210449219,-0.615851402,276.3032227,33.2236111111111
2012-05-19 12:00:00,2012-05-20 23:00:00,0.07974359,0.563446045,0.239192963,-0.71173954,278.1555176,143.35
2012-05-20 12:00:00,2012-05-21 00:00:00,0.279423077,0.249145508,0.576081276,-1.069647789,280.8337402,334.308333333333
2012-05-20 12:00:00,2012-05-21 01:00:00,0.728076923,0.002685547,1.046569824,-1.304795265,282.8125,448.888333333333
2012-05-20 12:00:00,2012-05-21 02:00:00,0.739038462,0,2.358431816,-1.837939262,285.223877,563.468333333333
2012-05-20 12:00:00,2012-05-21 03:00:00,0.683653846,0.045730591,3.88111496,-1.965261459,286.3725586,566.162777777778
2012-05-20 12:00:00,2012-05-21 04:00:00,0.559487179,0.029754639,4.32427597,-1.722186089,286.5532227,496.214722222222
2012-05-20 12:00:00,2012-05-21 05:00:00,0.394871795,0.071426392,4.311719894,-1.460136414,286.0871582,379.118611111111
2012-05-20 12:00:00,2012-05-21 06:00:00,0.189102564,0.066192627,3.439837456,-1.052957535,285.0322266,224.266388888889
2012-05-20 12:00:00,2012-05-21 07:00:00,0.023461538,0.014678955,2.192559242,-0.629356384,282.0234375,56.7811111111111
2012-05-20 12:00:00,2012-05-21 08:00:00,0.000512821,0.021057129,2.283720016,-0.500380516,279.5068359,0
2012-05-20 12:00:00,2012-05-21 09:00:00,0,0.009719849,2.586495399,-0.494486809,278.1484375,0
2012-05-20 12:00:00,2012-05-21 10:00:00,0,0,2.578377724,-0.618173599,277.489502,0
2012-05-20 12:00:00,2012-05-21 11:00:00,0,0,2.417624474,-0.864598274,277.126709,0.0922222222222222
2012-05-20 12:00:00,2012-05-21 12:00:00,0,0,2.326281548,-0.939239502,276.8896484,0
2012-05-20 12:00:00,2012-05-21 13:00:00,0,0,2.373478889,-0.824854851,276.7937012,0
2012-05-20 12:00:00,2012-05-21 14:00:00,0,0,2.490689278,-0.626360893,276.9023438,0
2012-05-20 12:00:00,2012-05-21 15:00:00,0,0,2.522563934,-0.510156632,276.9504395,0
2012-05-20 12:00:00,2012-05-21 16:00:00,0,0,2.485383987,-0.606786728,276.7192383,0
2012-05-20 12:00:00,2012-05-21 17:00:00,0,0,2.425215721,-0.782745361,276.4445801,0
2012-05-20 12:00:00,2012-05-21 18:00:00,0,0,2.368574142,-0.885014534,276.220459,0
2012-05-20 12:00:00,2012-05-21 19:00:00,0,0,2.315096855,-0.987130165,276.0178223,0
2012-05-20 12:00:00,2012-05-21 20:00:00,0,0,2.228310585,-1.126596451,275.7353516,0
2012-05-20 12:00:00,2012-05-21 21:00:00,0.000384615,0,2.219828606,-1.182442665,275.5429688,0
2012-05-20 12:00:00,2012-05-21 22:00:00,0.026538462,0,2.400071144,-1.242459297,277.9145508,62.2433333333333
2012-05-20 12:00:00,2012-05-21 23:00:00,0.218782051,0,2.889927864,-1.488736153,280.7832031,234.218888888889
2012-05-21 12:00:00,2012-05-22 00:00:00,0.645705128,0,3.842353821,-1.601629257,282.9587402,391.94
2012-05-21 12:00:00,2012-05-22 01:00:00,0.739230769,0,5.162883759,-0.695179939,284.4365234,480.027222222222
2012-05-21 12:00:00,2012-05-22 02:00:00,0.780320513,0,6.110142708,-0.551358223,285.401123,568.114444444444
